"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"San Diego County, CA"	"06073"	"2003"	"2003"	229	2914702	7.9	8.7	0.0%
	"San Diego County, CA"	"06073"	"2004"	"2004"	262	2930007	8.9	9.9	0.0%
	"San Diego County, CA"	"06073"	"2005"	"2005"	277	2938375	9.4	10.2	0.0%
	"San Diego County, CA"	"06073"	"2006"	"2006"	281	2947289	9.5	10.1	0.0%
	"San Diego County, CA"	"06073"	"2007"	"2007"	233	2975742	7.8	8.1	0.0%
	"San Diego County, CA"	"06073"	"2008"	"2008"	277	3022116	9.2	9.2	0.0%
	"San Diego County, CA"	"06073"	"2009"	"2009"	286	3061203	9.3	9.2	0.0%
	"San Diego County, CA"	"06073"	"2010"	"2010"	280	3095313	9.0	9.0	0.0%
	"San Diego County, CA"	"06073"	"2011"	"2011"	274	3140069	8.7	8.3	0.0%
	"San Diego County, CA"	"06073"	"2012"	"2012"	332	3177063	10.4	9.9	0.1%
	"San Diego County, CA"	"06073"	"2013"	"2013"	327	3211252	10.2	9.5	0.1%
	"San Diego County, CA"	"06073"	"2014"	"2014"	314	3263431	9.6	8.9	0.1%
	"San Diego County, CA"	"06073"	"2015"	"2015"	383	3299521	11.6	10.5	0.1%
	"San Diego County, CA"	"06073"	"2016"	"2016"	403	3317749	12.1	10.9	0.1%
	"San Diego County, CA"	"06073"	"2017"	"2017"	470	3337685	14.1	12.8	0.1%
	"San Diego County, CA"	"06073"	"2018"	"2018"	451	3343364	13.5	11.9	0.1%
	"San Diego County, CA"	"06073"	"2019"	"2019"	440	3338330	13.2	11.3	0.1%
	"San Diego County, CA"	"06073"	"2020 "	"2020"	455	3332427	13.7	11.8	0.1%
	"San Francisco County, CA"	"06075"	"1999"	"1999"	50	774716	6.5	5.9	0.0%
	"San Francisco County, CA"	"06075"	"2000"	"2000"	36	776733	4.6	4.2	0.0%
	"San Francisco County, CA"	"06075"	"2001"	"2001"	44	780865	5.6	5.0	0.0%
	"San Francisco County, CA"	"06075"	"2002"	"2002"	47	772723	6.1	5.4	0.0%
	"San Francisco County, CA"	"06075"	"2003"	"2003"	37	766160	4.8	4.2	0.0%
	"San Francisco County, CA"	"06075"	"2004"	"2004"	62	761325	8.1	7.0	0.0%
	"San Francisco County, CA"	"06075"	"2005"	"2005"	51	763016	6.7	5.6	0.0%
	"San Francisco County, CA"	"06075"	"2006"	"2006"	60	768650	7.8	6.6	0.0%
	"San Francisco County, CA"	"06075"	"2007"	"2007"	61	778673	7.8	6.4	0.0%
	"San Francisco County, CA"	"06075"	"2008"	"2008"	45	791152	5.7	4.8	0.0%
	"San Francisco County, CA"	"06075"	"2009"	"2009"	50	801922	6.2	5.2	0.0%
	"San Francisco County, CA"	"06075"	"2010"	"2010"	47	805235	5.8	4.7	0.0%
	"San Francisco County, CA"	"06075"	"2011"	"2011"	59	812826	7.3	5.8	0.0%
	"San Francisco County, CA"	"06075"	"2012"	"2012"	64	825863	7.7	5.8	0.0%
	"San Francisco County, CA"	"06075"	"2013"	"2013"	82	837442	9.8	7.9	0.0%
	"San Francisco County, CA"	"06075"	"2014"	"2014"	60	852469	7.0	5.4	0.0%
	"San Francisco County, CA"	"06075"	"2015"	"2015"	81	864816	9.4	7.4	0.0%
	"San Francisco County, CA"	"06075"	"2016"	"2016"	74	870887	8.5	6.5	0.0%
	"San Francisco County, CA"	"06075"	"2017"	"2017"	83	884363	9.4	7.1	0.0%
	"San Francisco County, CA"	"06075"	"2018"	"2018"	84	883305	9.5	7.5	0.0%
	"San Francisco County, CA"	"06075"	"2019"	"2019"	91	881549	10.3	7.3	0.0%
	"San Francisco County, CA"	"06075"	"2020 "	"2020"	87	866606	10.0	6.9	0.0%
	"San Joaquin County, CA"	"06077"	"1999"	"1999"	33	552424	6.0	6.9	0.0%
	"San Joaquin County, CA"	"06077"	"2000"	"2000"	31	563598	5.5	6.4	0.0%
	"San Joaquin County, CA"	"06077"	"2001"	"2001"	39	591207	6.6	7.8	0.0%
	"San Joaquin County, CA"	"06077"	"2002"	"2002"	36	609041	5.9	7.1	0.0%
	"San Joaquin County, CA"	"06077"	"2003"	"2003"	45	626778	7.2	8.6	0.0%
	"San Joaquin County, CA"	"06077"	"2004"	"2004"	46	642898	7.2	8.7	0.0%
	"San Joaquin County, CA"	"06077"	"2005"	"2005"	71	656985	10.8	13.1	0.0%
	"San Joaquin County, CA"	"06077"	"2006"	"2006"	53	662812	8.0	9.6	0.0%
	"San Joaquin County, CA"	"06077"	"2007"	"2007"	51	668080	7.6	8.9	0.0%
	"San Joaquin County, CA"	"06077"	"2008"	"2008"	55	671692	8.2	9.9	0.0%
	"San Joaquin County, CA"	"06077"	"2009"	"2009"	57	677736	8.4	9.3	0.0%
	"San Joaquin County, CA"	"06077"	"2010"	"2010"	78	685306	11.4	12.8	0.0%
	"San Joaquin County, CA"	"06077"	"2011"	"2011"	90	696214	12.9	14.2	0.0%
	"San Joaquin County, CA"	"06077"	"2012"	"2012"	88	702612	12.5	13.7	0.0%
	"San Joaquin County, CA"	"06077"	"2013"	"2013"	71	704379	10.1	10.5	0.0%
	"San Joaquin County, CA"	"06077"	"2014"	"2014"	74	715597	10.3	10.7	0.0%
	"San Joaquin County, CA"	"06077"	"2015"	"2015"	79	726106	10.9	11.3	0.0%
	"San Joaquin County, CA"	"06077"	"2016"	"2016"	83	733709	11.3	11.4	0.0%
	"San Joaquin County, CA"	"06077"	"2017"	"2017"	87	745424	11.7	11.7	0.0%
	"San Joaquin County, CA"	"06077"	"2018"	"2018"	78	752660	10.4	10.7	0.0%
	"San Joaquin County, CA"	"06077"	"2019"	"2019"	78	762148	10.2	10.1	0.0%
	"San Joaquin County, CA"	"06077"	"2020 "	"2020"	100	767967	13.0	12.5	0.0%
	"San Luis Obispo County, CA"	"06079"	"1999"	"1999"	14	243480	Unreliable	Unreliable	0.0%
	"San Luis Obispo County, CA"	"06079"	"2000"	"2000"	23	246681	9.3	8.4	0.0%
	"San Luis Obispo County, CA"	"06079"	"2001"	"2001"	25	251462	9.9	8.7	0.0%
	"San Luis Obispo County, CA"	"06079"	"2002"	"2002"	15	253083	Unreliable	Unreliable	0.0%
	"San Luis Obispo County, CA"	"06079"	"2003"	"2003"	19	254674	Unreliable	Unreliable	0.0%
	"San Luis Obispo County, CA"	"06079"	"2004"	"2004"	23	256842	9.0	7.6	0.0%
	"San Luis Obispo County, CA"	"06079"	"2005"	"2005"	17	258615	Unreliable	Unreliable	0.0%
	"San Luis Obispo County, CA"	"06079"	"2006"	"2006"	25	260498	9.6	7.9	0.0%
	"San Luis Obispo County, CA"	"06079"	"2007"	"2007"	32	262770	12.2	10.0	0.0%
	"San Luis Obispo County, CA"	"06079"	"2008"	"2008"	27	266358	10.1	8.0	0.0%
	"San Luis Obispo County, CA"	"06079"	"2009"	"2009"	25	268145	9.3	7.1	0.0%
	"San Luis Obispo County, CA"	"06079"	"2010"	"2010"	29	269637	10.8	8.1	0.0%
	"San Luis Obispo County, CA"	"06079"	"2011"	"2011"	32	271969	11.8	8.8	0.0%
	"San Luis Obispo County, CA"	"06079"	"2012"	"2012"	34	274804	12.4	8.4	0.0%
	"San Luis Obispo County, CA"	"06079"	"2013"	"2013"	32	276443	11.6	8.6	0.0%
	"San Luis Obispo County, CA"	"06079"	"2014"	"2014"	48	279083	17.2	11.5	0.0%
	"San Luis Obispo County, CA"	"06079"	"2015"	"2015"	35	281401	12.4	7.8	0.0%
	"San Luis Obispo County, CA"	"06079"	"2016"	"2016"	31	282887	11.0	7.8	0.0%
	"San Luis Obispo County, CA"	"06079"	"2017"	"2017"	29	283405	10.2	7.5	0.0%
	"San Luis Obispo County, CA"	"06079"	"2018"	"2018"	51	284010	18.0	11.8	0.0%
	"San Luis Obispo County, CA"	"06079"	"2019"	"2019"	47	283111	16.6	10.5	0.0%
	"San Luis Obispo County, CA"	"06079"	"2020 "	"2020"	54	282249	19.1	12.7	0.0%
	"San Mateo County, CA"	"06081"	"1999"	"1999"	43	704538	6.1	6.1	0.0%
	"San Mateo County, CA"	"06081"	"2000"	"2000"	32	707161	4.5	4.5	0.0%
	"San Mateo County, CA"	"06081"	"2001"	"2001"	51	705621	7.2	7.0	0.0%
	"San Mateo County, CA"	"06081"	"2002"	"2002"	42	697628	6.0	5.7	0.0%
	"San Mateo County, CA"	"06081"	"2003"	"2003"	37	693057	5.3	5.0	0.0%
	"San Mateo County, CA"	"06081"	"2004"	"2004"	48	690161	7.0	6.3	0.0%
	"San Mateo County, CA"	"06081"	"2005"	"2005"	39	690078	5.7	4.9	0.0%
	"San Mateo County, CA"	"06081"	"2006"	"2006"	70	690176	10.1	9.0	0.0%
	"San Mateo County, CA"	"06081"	"2007"	"2007"	44	693849	6.3	5.4	0.0%
	"San Mateo County, CA"	"06081"	"2008"	"2008"	53	703830	7.5	6.4	0.0%
	"San Mateo County, CA"	"06081"	"2009"	"2009"	56	713617	7.8	6.5	0.0%
	"San Mateo County, CA"	"06081"	"2010"	"2010"	67	718451	9.3	7.8	0.0%
	"San Mateo County, CA"	"06081"	"2011"	"2011"	67	727209	9.2	7.6	0.0%
	"San Mateo County, CA"	"06081"	"2012"	"2012"	66	739311	8.9	7.1	0.0%
	"San Mateo County, CA"	"06081"	"2013"	"2013"	65	747373	8.7	7.1	0.0%
	"San Mateo County, CA"	"06081"	"2014"	"2014"	79	758581	10.4	8.3	0.0%
	"San Mateo County, CA"	"06081"	"2015"	"2015"	111	765135	14.5	11.4	0.0%
	"San Mateo County, CA"	"06081"	"2016"	"2016"	86	764797	11.2	8.4	0.0%
	"San Mateo County, CA"	"06081"	"2017"	"2017"	97	771410	12.6	9.7	0.0%
	"San Mateo County, CA"	"06081"	"2018"	"2018"	81	769545	10.5	7.9	0.0%
	"San Mateo County, CA"	"06081"	"2019"	"2019"	97	766573	12.7	9.2	0.0%
	"San Mateo County, CA"	"06081"	"2020 "	"2020"	101	758308	13.3	9.6	0.0%
	"Santa Barbara County, CA"	"06083"	"1999"	"1999"	22	396906	5.5	5.3	0.0%
	"Santa Barbara County, CA"	"06083"	"2000"	"2000"	16	399347	Unreliable	Unreliable	0.0%
	"Santa Barbara County, CA"	"06083"	"2001"	"2001"	23	403164	5.7	5.6	0.0%
	"Santa Barbara County, CA"	"06083"	"2002"	"2002"	19	405178	Unreliable	Unreliable	0.0%
	"Santa Barbara County, CA"	"06083"	"2003"	"2003"	42	406810	10.3	9.6	0.0%
	"Santa Barbara County, CA"	"06083"	"2004"	"2004"	30	407284	7.4	6.8	0.0%
	"Santa Barbara County, CA"	"06083"	"2005"	"2005"	36	408079	8.8	8.3	0.0%
	"Santa Barbara County, CA"	"06083"	"2006"	"2006"	29	408085	7.1	6.2	0.0%
	"Santa Barbara County, CA"	"06083"	"2007"	"2007"	35	411243	8.5	7.4	0.0%
	"Santa Barbara County, CA"	"06083"	"2008"	"2008"	40	415859	9.6	8.6	0.0%
	"Santa Barbara County, CA"	"06083"	"2009"	"2009"	46	420356	10.9	9.2	0.0%
	"Santa Barbara County, CA"	"06083"	"2010"	"2010"	44	423895	10.4	8.5	0.0%
	"Santa Barbara County, CA"	"06083"	"2011"	"2011"	48	426878	11.2	9.3	0.0%
	"Santa Barbara County, CA"	"06083"	"2012"	"2012"	39	431249	9.0	7.2	0.0%
	"Santa Barbara County, CA"	"06083"	"2013"	"2013"	40	435697	9.2	7.2	0.0%
	"Santa Barbara County, CA"	"06083"	"2014"	"2014"	41	440668	9.3	7.4	0.0%
	"Santa Barbara County, CA"	"06083"	"2015"	"2015"	43	444769	9.7	7.4	0.0%
	"Santa Barbara County, CA"	"06083"	"2016"	"2016"	35	446170	7.8	6.0	0.0%
	"Santa Barbara County, CA"	"06083"	"2017"	"2017"	52	448150	11.6	8.8	0.0%
	"Santa Barbara County, CA"	"06083"	"2018"	"2018"	43	446527	9.6	7.3	0.0%
	"Santa Barbara County, CA"	"06083"	"2019"	"2019"	40	446499	9.0	6.8	0.0%
	"Santa Barbara County, CA"	"06083"	"2020 "	"2020"	39	444766	8.8	6.4	0.0%
	"Santa Clara County, CA"	"06085"	"1999"	"1999"	89	1671498	5.3	7.4	0.0%
	"Santa Clara County, CA"	"06085"	"2000"	"2000"	72	1682585	4.3	5.8	0.0%
	"Santa Clara County, CA"	"06085"	"2001"	"2001"	97	1688082	5.7	7.6	0.0%
	"Santa Clara County, CA"	"06085"	"2002"	"2002"	97	1669348	5.8	7.4	0.0%
	"Santa Clara County, CA"	"06085"	"2003"	"2003"	94	1663592	5.7	7.1	0.0%
	"Santa Clara County, CA"	"06085"	"2004"	"2004"	125	1663167	7.5	9.1	0.0%
	"Santa Clara County, CA"	"06085"	"2005"	"2005"	128	1675312	7.6	9.2	0.0%
	"Santa Clara County, CA"	"06085"	"2006"	"2006"	150	1691159	8.9	10.3	0.0%
	"Santa Clara County, CA"	"06085"	"2007"	"2007"	144	1712026	8.4	9.5	0.0%
	"Santa Clara County, CA"	"06085"	"2008"	"2008"	186	1740964	10.7	11.8	0.0%
	"Santa Clara County, CA"	"06085"	"2009"	"2009"	204	1765137	11.6	12.6	0.0%
	"Santa Clara County, CA"	"06085"	"2010"	"2010"	209	1781642	11.7	12.7	0.0%
	"Santa Clara County, CA"	"06085"	"2011"	"2011"	246	1809378	13.6	14.0	0.0%
	"Santa Clara County, CA"	"06085"	"2012"	"2012"	286	1837504	15.6	15.8	0.0%
	"Santa Clara County, CA"	"06085"	"2013"	"2013"	279	1862041	15.0	14.7	0.0%
	"Santa Clara County, CA"	"06085"	"2014"	"2014"	284	1894605	15.0	14.6	0.0%
	"Santa Clara County, CA"	"06085"	"2015"	"2015"	411	1918044	21.4	20.6	0.1%
	"Santa Clara County, CA"	"06085"	"2016"	"2016"	412	1919402	21.5	20.1	0.1%
	"Santa Clara County, CA"	"06085"	"2017"	"2017"	466	1938153	24.0	22.1	0.1%
	"Santa Clara County, CA"	"06085"	"2018"	"2018"	412	1937570	21.3	19.2	0.1%
	"Santa Clara County, CA"	"06085"	"2019"	"2019"	391	1927852	20.3	17.6	0.1%
	"Santa Clara County, CA"	"06085"	"2020 "	"2020"	365	1907105	19.1	16.5	0.1%
	"Santa Cruz County, CA"	"06087"	"1999"	"1999"	21	253667	8.3	9.2	0.0%
	"Santa Cruz County, CA"	"06087"	"2000"	"2000"	16	255602	Unreliable	Unreliable	0.0%
	"Santa Cruz County, CA"	"06087"	"2001"	"2001"	21	256045	8.2	9.4	0.0%
	"Santa Cruz County, CA"	"06087"	"2002"	"2002"	19	254531	Unreliable	Unreliable	0.0%
	"Santa Cruz County, CA"	"06087"	"2003"	"2003"	20	253021	7.9	8.4	0.0%
	"Santa Cruz County, CA"	"06087"	"2004"	"2004"	27	252356	10.7	11.3	0.0%
	"Santa Cruz County, CA"	"06087"	"2005"	"2005"	28	251377	11.1	10.9	0.0%
	"Santa Cruz County, CA"	"06087"	"2006"	"2006"	23	251616	9.1	9.7	0.0%
	"Santa Cruz County, CA"	"06087"	"2007"	"2007"	30	253304	11.8	11.7	0.0%
	"Santa Cruz County, CA"	"06087"	"2008"	"2008"	16	256520	Unreliable	Unreliable	0.0%
	"Santa Cruz County, CA"	"06087"	"2009"	"2009"	20	260009	7.7	7.7	0.0%
	"Santa Cruz County, CA"	"06087"	"2010"	"2010"	22	262382	8.4	8.4	0.0%
	"Santa Cruz County, CA"	"06087"	"2011"	"2011"	25	264298	9.5	8.3	0.0%
	"Santa Cruz County, CA"	"06087"	"2012"	"2012"	33	266776	12.4	11.9	0.0%
	"Santa Cruz County, CA"	"06087"	"2013"	"2013"	29	269419	10.8	10.1	0.0%
	"Santa Cruz County, CA"	"06087"	"2014"	"2014"	39	271804	14.3	13.6	0.0%
	"Santa Cruz County, CA"	"06087"	"2015"	"2015"	34	274146	12.4	11.2	0.0%
	"Santa Cruz County, CA"	"06087"	"2016"	"2016"	42	274673	15.3	13.8	0.0%
	"Santa Cruz County, CA"	"06087"	"2017"	"2017"	31	275897	11.2	9.5	0.0%
	"Santa Cruz County, CA"	"06087"	"2018"	"2018"	33	274255	12.0	10.3	0.0%
	"Santa Cruz County, CA"	"06087"	"2019"	"2019"	41	273213	15.0	12.5	0.0%
	"Santa Cruz County, CA"	"06087"	"2020 "	"2020"	31	269925	11.5	9.2	0.0%
	"Shasta County, CA"	"06089"	"2001"	"2001"	17	166408	Unreliable	Unreliable	0.0%
	"Shasta County, CA"	"06089"	"2002"	"2002"	13	170198	Unreliable	Unreliable	0.0%
	"Shasta County, CA"	"06089"	"2003"	"2003"	14	173202	Unreliable	Unreliable	0.0%
	"Shasta County, CA"	"06089"	"2004"	"2004"	15	174867	Unreliable	Unreliable	0.0%
	"Shasta County, CA"	"06089"	"2005"	"2005"	15	175615	Unreliable	Unreliable	0.0%
	"Shasta County, CA"	"06089"	"2006"	"2006"	14	176166	Unreliable	Unreliable	0.0%
	"Shasta County, CA"	"06089"	"2007"	"2007"	21	176548	11.9	9.3	0.0%
	"Shasta County, CA"	"06089"	"2008"	"2008"	22	177247	12.4	9.2	0.0%
	"Shasta County, CA"	"06089"	"2009"	"2009"	15	177279	Unreliable	Unreliable	0.0%
	"Shasta County, CA"	"06089"	"2010"	"2010"	23	177223	13.0	9.4	0.0%
	"Shasta County, CA"	"06089"	"2011"	"2011"	34	177774	19.1	14.2	0.0%
	"Shasta County, CA"	"06089"	"2012"	"2012"	30	178586	16.8	12.1	0.0%
	"Shasta County, CA"	"06089"	"2013"	"2013"	34	178980	19.0	13.1	0.0%
	"Shasta County, CA"	"06089"	"2014"	"2014"	42	179804	23.4	15.8	0.0%
	"Shasta County, CA"	"06089"	"2015"	"2015"	44	179533	24.5	16.2	0.0%
	"Shasta County, CA"	"06089"	"2016"	"2016"	32	179631	17.8	12.1	0.0%
	"Shasta County, CA"	"06089"	"2017"	"2017"	30	179921	16.7	10.8	0.0%
	"Shasta County, CA"	"06089"	"2018"	"2018"	42	180040	23.3	15.6	0.0%
	"Shasta County, CA"	"06089"	"2019"	"2019"	34	180080	18.9	12.8	0.0%
	"Shasta County, CA"	"06089"	"2020 "	"2020"	39	179027	21.8	14.8	0.0%
	"Siskiyou County, CA"	"06093"	"2016"	"2016"	12	43603	Unreliable	Unreliable	0.0%
	"Solano County, CA"	"06095"	"1999"	"1999"	16	387657	Unreliable	Unreliable	0.0%
	"Solano County, CA"	"06095"	"2000"	"2000"	18	394542	Unreliable	Unreliable	0.0%
	"Solano County, CA"	"06095"	"2001"	"2001"	32	404209	7.9	11.1	0.0%
	"Solano County, CA"	"06095"	"2002"	"2002"	21	408226	5.1	6.9	0.0%
	"Solano County, CA"	"06095"	"2003"	"2003"	44	408409	10.8	13.8	0.0%
	"Solano County, CA"	"06095"	"2004"	"2004"	40	409301	9.8	12.4	0.0%
	"Solano County, CA"	"06095"	"2005"	"2005"	46	408181	11.3	14.1	0.0%
	"Solano County, CA"	"06095"	"2006"	"2006"	55	408402	13.5	15.8	0.0%
	"Solano County, CA"	"06095"	"2007"	"2007"	48	408243	11.8	13.9	0.0%
	"Solano County, CA"	"06095"	"2008"	"2008"	41	408972	10.0	11.4	0.0%
	"Solano County, CA"	"06095"	"2009"	"2009"	32	410290	7.8	8.6	0.0%
	"Solano County, CA"	"06095"	"2010"	"2010"	30	413344	7.3	7.7	0.0%
	"Solano County, CA"	"06095"	"2011"	"2011"	55	416471	13.2	13.7	0.0%
	"Solano County, CA"	"06095"	"2012"	"2012"	46	420757	10.9	10.9	0.0%
	"Solano County, CA"	"06095"	"2013"	"2013"	70	424788	16.5	15.8	0.0%
	"Solano County, CA"	"06095"	"2014"	"2014"	68	431131	15.8	15.1	0.0%
	"Solano County, CA"	"06095"	"2015"	"2015"	71	436092	16.3	15.0	0.0%
	"Solano County, CA"	"06095"	"2016"	"2016"	72	440207	16.4	15.0	0.0%
	"Solano County, CA"	"06095"	"2017"	"2017"	88	445458	19.8	17.7	0.0%
	"Solano County, CA"	"06095"	"2018"	"2018"	79	446610	17.7	15.6	0.0%
	"Solano County, CA"	"06095"	"2019"	"2019"	84	447643	18.8	15.6	0.0%
	"Solano County, CA"	"06095"	"2020 "	"2020"	86	446935	19.2	15.8	0.0%
	"Sonoma County, CA"	"06097"	"1999"	"1999"	28	453421	6.2	5.7	0.0%
	"Sonoma County, CA"	"06097"	"2000"	"2000"	28	458614	6.1	5.5	0.0%
	"Sonoma County, CA"	"06097"	"2001"	"2001"	32	465293	6.9	6.1	0.0%
	"Sonoma County, CA"	"06097"	"2002"	"2002"	27	465298	5.8	5.3	0.0%
	"Sonoma County, CA"	"06097"	"2003"	"2003"	36	466489	7.7	7.0	0.0%
	"Sonoma County, CA"	"06097"	"2004"	"2004"	36	466809	7.7	6.7	0.0%
	"Sonoma County, CA"	"06097"	"2005"	"2005"	39	465938	8.4	7.1	0.0%
	"Sonoma County, CA"	"06097"	"2006"	"2006"	37	465188	8.0	6.8	0.0%
	"Sonoma County, CA"	"06097"	"2007"	"2007"	32	467356	6.8	5.6	0.0%
	"Sonoma County, CA"	"06097"	"2008"	"2008"	40	473091	8.5	7.1	0.0%
	"Sonoma County, CA"	"06097"	"2009"	"2009"	51	479479	10.6	8.2	0.0%
	"Sonoma County, CA"	"06097"	"2010"	"2010"	41	483878	8.5	6.7	0.0%
	"Sonoma County, CA"	"06097"	"2011"	"2011"	65	488116	13.3	9.9	0.0%
	"Sonoma County, CA"	"06097"	"2012"	"2012"	59	491829	12.0	8.9	0.0%
	"Sonoma County, CA"	"06097"	"2013"	"2013"	58	495025	11.7	8.7	0.0%
	"Sonoma County, CA"	"06097"	"2014"	"2014"	53	500292	10.6	7.9	0.0%
	"Sonoma County, CA"	"06097"	"2015"	"2015"	59	502146	11.7	8.9	0.0%
	"Sonoma County, CA"	"06097"	"2016"	"2016"	68	503070	13.5	9.4	0.0%
	"Sonoma County, CA"	"06097"	"2017"	"2017"	72	504217	14.3	10.1	0.0%
	"Sonoma County, CA"	"06097"	"2018"	"2018"	53	499942	10.6	7.2	0.0%
	"Sonoma County, CA"	"06097"	"2019"	"2019"	53	494336	10.7	7.3	0.0%
	"Sonoma County, CA"	"06097"	"2020 "	"2020"	55	489819	11.2	7.6	0.0%
	"Stanislaus County, CA"	"06099"	"1999"	"1999"	36	438609	8.2	9.9	0.0%
	"Stanislaus County, CA"	"06099"	"2000"	"2000"	27	446997	6.0	7.2	0.0%
	"Stanislaus County, CA"	"06099"	"2001"	"2001"	31	463761	6.7	8.1	0.0%
	"Stanislaus County, CA"	"06099"	"2002"	"2002"	26	477469	5.4	6.7	0.0%
	"Stanislaus County, CA"	"06099"	"2003"	"2003"	33	487357	6.8	8.4	0.0%
	"Stanislaus County, CA"	"06099"	"2004"	"2004"	34	492613	6.9	8.4	0.0%
	"Stanislaus County, CA"	"06099"	"2005"	"2005"	41	500020	8.2	10.0	0.0%
	"Stanislaus County, CA"	"06099"	"2006"	"2006"	40	504651	7.9	9.5	0.0%
	"Stanislaus County, CA"	"06099"	"2007"	"2007"	41	507834	8.1	9.6	0.0%
	"Stanislaus County, CA"	"06099"	"2008"	"2008"	40	509032	7.9	9.1	0.0%
	"Stanislaus County, CA"	"06099"	"2009"	"2009"	60	511536	11.7	13.4	0.0%
	"Stanislaus County, CA"	"06099"	"2010"	"2010"	47	514453	9.1	10.4	0.0%
	"Stanislaus County, CA"	"06099"	"2011"	"2011"	71	518522	13.7	15.1	0.0%
	"Stanislaus County, CA"	"06099"	"2012"	"2012"	49	521726	9.4	9.8	0.0%
	"Stanislaus County, CA"	"06099"	"2013"	"2013"	49	525491	9.3	9.9	0.0%
	"Stanislaus County, CA"	"06099"	"2014"	"2014"	55	531997	10.3	10.8	0.0%
	"Stanislaus County, CA"	"06099"	"2015"	"2015"	75	538388	13.9	13.9	0.0%
	"Stanislaus County, CA"	"06099"	"2016"	"2016"	81	541560	15.0	14.8	0.0%
	"Stanislaus County, CA"	"06099"	"2017"	"2017"	94	547899	17.2	17.2	0.0%
	"Stanislaus County, CA"	"06099"	"2018"	"2018"	75	549815	13.6	13.3	0.0%
	"Stanislaus County, CA"	"06099"	"2019"	"2019"	82	550660	14.9	14.7	0.0%
	"Stanislaus County, CA"	"06099"	"2020 "	"2020"	67	550081	12.2	12.1	0.0%
	"Sutter County, CA"	"06101"	"2004"	"2004"	10	86484	Unreliable	Unreliable	0.0%
	"Sutter County, CA"	"06101"	"2006"	"2006"	15	91112	Unreliable	Unreliable	0.0%
	"Sutter County, CA"	"06101"	"2009"	"2009"	14	94366	Unreliable	Unreliable	0.0%
	"Sutter County, CA"	"06101"	"2011"	"2011"	13	94919	Unreliable	Unreliable	0.0%
	"Sutter County, CA"	"06101"	"2012"	"2012"	14	95022	Unreliable	Unreliable	0.0%
	"Sutter County, CA"	"06101"	"2013"	"2013"	13	95350	Unreliable	Unreliable	0.0%
	"Sutter County, CA"	"06101"	"2016"	"2016"	14	96651	Unreliable	Unreliable	0.0%
	"Sutter County, CA"	"06101"	"2017"	"2017"	16	96648	Unreliable	Unreliable	0.0%
	"Sutter County, CA"	"06101"	"2018"	"2018"	15	96807	Unreliable	Unreliable	0.0%
	"Sutter County, CA"	"06101"	"2019"	"2019"	16	96971	Unreliable	Unreliable	0.0%
	"Sutter County, CA"	"06101"	"2020 "	"2020"	15	96385	Unreliable	Unreliable	0.0%
	"Tehama County, CA"	"06103"	"2014"	"2014"	12	63067	Unreliable	Unreliable	0.0%
	"Tehama County, CA"	"06103"	"2015"	"2015"	11	63308	Unreliable	Unreliable	0.0%
	"Tehama County, CA"	"06103"	"2016"	"2016"	12	63276	Unreliable	Unreliable	0.0%
	"Tehama County, CA"	"06103"	"2018"	"2018"	13	63916	Unreliable	Unreliable	0.0%
	"Tehama County, CA"	"06103"	"2020 "	"2020"	12	64494	Unreliable	Unreliable	0.0%
	"Tulare County, CA"	"06107"	"1999"	"1999"	25	364708	6.9	9.1	0.0%
	"Tulare County, CA"	"06107"	"2000"	"2000"	24	368021	6.5	8.5	0.0%
	"Tulare County, CA"	"06107"	"2001"	"2001"	33	373171	8.8	11.5	0.0%
	"Tulare County, CA"	"06107"	"2002"	"2002"	28	379568	7.4	9.7	0.0%
	"Tulare County, CA"	"06107"	"2003"	"2003"	37	388743	9.5	12.6	0.0%
	"Tulare County, CA"	"06107"	"2004"	"2004"	31	398226	7.8	10.3	0.0%
	"Tulare County, CA"	"06107"	"2005"	"2005"	35	407970	8.6	11.6	0.0%
	"Tulare County, CA"	"06107"	"2006"	"2006"	38	414921	9.2	12.2	0.0%
	"Tulare County, CA"	"06107"	"2007"	"2007"	47	422140	11.1	14.7	0.0%
	"Tulare County, CA"	"06107"	"2008"	"2008"	45	429283	10.5	13.4	0.0%
	"Tulare County, CA"	"06107"	"2009"	"2009"	47	436987	10.8	14.1	0.0%
	"Tulare County, CA"	"06107"	"2010"	"2010"	78	442179	17.6	22.4	0.0%
	"Tulare County, CA"	"06107"	"2011"	"2011"	78	449253	17.4	21.8	0.0%
	"Tulare County, CA"	"06107"	"2012"	"2012"	64	451977	14.2	17.8	0.0%
	"Tulare County, CA"	"06107"	"2013"	"2013"	77	454143	17.0	21.0	0.0%
	"Tulare County, CA"	"06107"	"2014"	"2014"	74	458198	16.2	19.5	0.0%
	"Tulare County, CA"	"06107"	"2015"	"2015"	108	459863	23.5	28.5	0.0%
	"Tulare County, CA"	"06107"	"2016"	"2016"	89	460437	19.3	22.7	0.0%
	"Tulare County, CA"	"06107"	"2017"	"2017"	94	464493	20.2	23.7	0.0%
	"Tulare County, CA"	"06107"	"2018"	"2018"	85	465861	18.2	20.5	0.0%
	"Tulare County, CA"	"06107"	"2019"	"2019"	74	466195	15.9	18.1	0.0%
